x,y
-7.30088,12.3451
-7.51646,12.2657
-7.80078,12.2921
-8.08776,12.3124
-8.35301,12.2911
-8.6444,12.2997
-8.86192,12.1974
-9.15617,12.1949
-9.50545,12.2544
-28.28,35.2992
-10.1611,12.2826
-10.3247,12.0886
-10.8561,12.3138
-11.2226,12.3335
-11.4741,12.2187
-12.0554,12.4402
-12.2799,12.2799
-12.5023,12.1156
-12.9745,12.1838
-13.6116,12.3856
-14.0313,12.3702
-14.2895,12.2044
-14.8123,12.2538
-15.0367,12.0467
-15.702,12.1797
-16.4095,12.3206
-16.5661,12.036
-17.2126,12.0972
-17.8292,12.1167
-18.3784,12.0724
-19.2588,12.222
-19.5957,12.0083
-20.414,12.0728
-21.089,12.0289
-21.3132,11.717
-22.7163,12.0277
-23.2489,11.8459
-27.1952,13.3228
-27.2838,12.8388
-26.8915,12.142
-27.634,11.9583
-24.7851,10.2663
-24.863,9.84395
-25.0145,9.4522
-37.5569,13.5213
-41.3613,14.1612
-51.4392,16.7136
-51.6954,15.9036
-51.9388,15.0896
-75.7957,20.7354
-41.2152,10.5823
-40.3681,9.69153
-123.275,27.5552
-123.65,25.6067
-142.029,27.0935
-73.6231,12.8493
-73.7732,11.6845
-98.8392,14.0669
-99.048,12.5127
-144.104,15.9092
-147.604,13.9527
-56.5467,4.45032
-56.5234,3.55615
-56.6155,2.66991
-56.6073,1.77895
-58.2696,0.915367
-64.3248,-5.62345e-06
-64.2305,-1.00902
-64.1635,-2.01641
-95.1503,-4.48716
-59.1103,-3.7189
-59.0016,-4.64352
-58.9213,-5.5697
-68.8314,-7.59905
-68.7036,-8.67927
-68.5587,-9.75735
-72.3652,-11.4615
-72.0485,-12.5745
-67.344,-12.8466
-67.1339,-13.9028
-71.9664,-16.0864
-66.7481,-16.0248
-72.3043,-18.5646
-66.9619,-18.3187
-66.6659,-19.3682
-63.9999,-19.689
-34.6352,-11.2537
-31.961,-10.9427
-29.3464,-10.5654
-28.207,-10.6585
-25.6261,-10.1461
-25.4636,-10.5474
-21.6076,-9.35045
-21.3793,-9.65314
-14.2673,-6.71369
-13.3842,-6.55685
-22.9024,-11.6694
-22.7163,-12.0277
-22.4867,-12.3622
-21.5018,-12.2644
-21.3065,-12.6006
-21.5111,-13.182
-10.6507,-6.75913
-10.5432,-6.92559
-9.93291,-6.7504
-15.6574,-11.0042
-15.4127,-11.198
-14.8204,-11.1275
-14.0635,-10.9088
-13.1824,-10.5611
-13.0149,-10.7669
-12.8113,-10.9419
-12.087,-10.6561
-11.9181,-10.8447
-11.5259,-10.8235
-11.2924,-10.9431
-11.1191,-11.1191
-10.5823,-10.9201
-10.1729,-10.8331
-9.91428,-10.8957
-9.54194,-10.8232
-9.25853,-10.8403
-8.94944,-10.818
-8.7514,-10.9235
-8.44635,-10.889
-8.01489,-10.6748
-7.87162,-10.8344
-6.33426,-9.01274
-6.21619,-9.14685
-7.16277,-10.9043
-7.01376,-11.0519
-6.68129,-10.9029
-6.50921,-11.0065
-6.2071,-10.8822
-6.03541,-10.9784
-5.86222,-11.0718
-5.62875,-11.0471
-5.41653,-11.0565
-5.2422,-11.1402
-4.9599,-10.985
-4.8039,-11.1012
-4.57934,-11.0555
-4.43693,-11.2064
-4.21455,-11.1535
-4.03884,-11.2183
-3.83415,-11.1986
-3.67112,-11.2986
-3.4805,-11.3135
-3.29031,-11.3253
-3.08922,-11.2923
-2.91146,-11.3394
-2.72291,-11.3417
-2.54442,-11.3831
-2.36531,-11.4217
-2.18561,-11.4574
-2.00538,-11.4903
-1.83141,-11.5631
-1.63739,-11.5049
-1.45106,-11.4863
-1.2752,-11.5506
-1.09768,-11.6122
-0.921926,-11.7142
-0.735101,-11.6841
-0.54945,-11.6511
-0.367732,-11.7014
-0.184567,-11.749
1.39607e-07,-11.7072
0.184567,-11.749
0.369089,-11.7446
0.555555,-11.7805
0.745952,-11.8566
0.935484,-11.8864
1.13427,-11.9993
1.33683,-12.1088
1.51062,-11.9578
1.70434,-11.9753
1.90575,-12.0324
2.10936,-12.0861
2.32322,-12.1788
2.53176,-12.2254
2.72348,-12.1841
2.95486,-12.3079
3.16931,-12.3436
3.3514,-12.2507
3.57957,-12.321
3.84887,-12.5109
4.05826,-12.49
4.25394,-12.4247
4.47785,-12.4377
4.71847,-12.4871
4.91402,-12.4114
5.22409,-12.6121
5.42155,-12.5285
5.74211,-12.7174
5.95955,-12.6647
6.27177,-12.8023
6.43286,-12.6252
6.63037,-12.5226
7.11762,-12.9469
7.25589,-12.7209
7.54277,-12.7541
7.7196,-12.5972
7.91652,-12.4744
8.32494,-12.6735
8.54727,-12.5769
8.94248,-12.7239
9.21742,-12.6867
9.41555,-12.5403
9.77023,-12.5957
10.1289,-12.643
10.464,-12.6487
10.5772,-12.3843
11.0846,-12.5731
11.2226,-12.3335
11.7403,-12.5021
12.0554,-12.4402
12.5548,-12.5548
12.8746,-12.4763
13.006,-12.2134
13.4838,-12.2693
13.8693,-12.2274
14.1253,-12.0641
18.5737,-15.3655
18.8802,-15.1259
21.5049,-16.6809
25.7025,-19.298
26.0374,-18.9173
9.04808,-6.3591
9.11112,-6.19191
9.20726,-6.04803
29.1435,-18.495
29.8356,-18.2833
30.1563,-17.8344
30.6203,-17.4655
30.9666,-17.024
32.261,-17.0813
32.4483,-16.5332
19.7078,-9.65473
20.5606,-9.67507
20.6706,-9.33315
22.5591,-9.76221
22.6698,-9.39013
20.3242,-8.04691
81.8731,-30.9372
48.572,-17.487
49.6581,-17.0018
54.2331,-17.6214
54.6683,-16.8182
56.4607,-16.4033
58.0031,-15.8678
58.831,-15.1052
60.3632,-14.4919
62.0589,-13.8718
19.6706,-4.0736
26.3096,-5.01882
66.2183,-11.5569
69.9757,-11.0831
70.8255,-10.08
68.8321,-8.69551
68.9173,-7.60853
66.8779,-6.32181
80.2335,-6.3145
141.891,-8.92698
141.927,-6.69309
151.989,-4.77642
141.722,-2.22632
141.739,2.47825e-05
