x,y
5.96769,12.1816
5.92968,12.104
5.98669,12.2204
5.91067,12.0652
5.70203,12.1174
5.72043,12.1565
5.68364,12.0784
5.73882,12.1956
5.66525,12.0393
5.49322,12.1661
5.511,12.2055
5.52878,12.2449
5.47545,12.1268
5.54656,12.2843
5.26713,12.1716
5.28429,12.2113
5.30145,12.2509
5.24998,12.132
5.3186,12.2906
4.99264,12.0533
5.00917,12.0932
5.0257,12.1331
5.04224,12.173
4.97611,12.0134
4.8027,12.1302
4.8186,12.1704
4.83451,12.2106
4.85041,12.2507
4.7868,12.0901
4.61157,12.2042
4.62684,12.2446
4.64211,12.285
4.5963,12.1638
4.65738,12.3254
4.40468,12.2345
4.41931,12.2751
4.43395,12.3158
4.44858,12.3564
4.39004,12.1938
4.16998,12.1795
4.18398,12.2204
4.15599,12.1387
4.19797,12.2613
4.142,12.0978
3.93811,12.1203
3.95146,12.1614
3.96481,12.2024
3.92476,12.0792
3.97816,12.2435
3.74725,12.1806
3.75995,12.2219
3.73455,12.1393
3.77265,12.2632
3.78536,12.3045
3.55546,12.238
3.56751,12.2795
3.54341,12.1965
3.57957,12.321
3.53136,12.155
3.3286,12.1673
3.34,12.209
3.3514,12.2507
3.3172,12.1256
3.3628,12.2923
3.13707,12.2181
3.12633,12.1763
3.14782,12.2599
3.11559,12.1344
3.15856,12.3018
2.93469,12.2239
2.94477,12.2659
2.9246,12.1819
2.95486,12.3079
2.91452,12.1398
2.72347,12.1841
2.7329,12.2263
2.71405,12.142
2.74232,12.2684
2.70463,12.0998
2.523,12.1831
2.53176,12.2254
2.51424,12.1408
2.54052,12.2677
2.50548,12.0985
2.32323,12.1788
2.33132,12.2212
2.33942,12.2637
2.31513,12.1364
2.34751,12.3061
2.12422,12.1712
2.13165,12.2138
2.13907,12.2563
2.1465,12.2989
2.11679,12.1287
1.93278,12.2031
1.93954,12.2458
1.92602,12.1604
1.9463,12.2884
1.91926,12.1178
1.74086,12.2319
1.74695,12.2747
1.75304,12.3175
1.73478,12.1892
1.75912,12.3602
1.54852,12.2578
1.5431,12.2149
1.55393,12.3006
1.53769,12.1721
1.55935,12.3435
1.35105,12.2376
1.35579,12.2806
1.34631,12.1947
1.36053,12.3235
1.34157,12.1518
1.15866,12.2574
1.1546,12.2144
1.16273,12.3004
1.15053,12.1713
1.16679,12.3434
0.959209,12.1879
0.962599,12.231
0.965988,12.274
0.969378,12.3171
0.95582,12.1448
0.767652,12.2015
0.770364,12.2446
0.773077,12.2877
0.764939,12.1584
0.775789,12.3308
0.571834,12.1257
0.573869,12.1689
0.575904,12.212
0.577939,12.2552
0.569799,12.0826
0.384015,12.2196
0.385372,12.2627
0.382658,12.1764
0.386729,12.3059
0.381301,12.1332
0.192031,12.2241
0.192709,12.2673
0.193388,12.3105
0.191352,12.1809
0.194067,12.3537
-5.34398e-07,12.2256
-5.36286e-07,12.2688
-5.3251e-07,12.1824
-5.38175e-07,12.312
-5.40063e-07,12.3552
-0.192709,12.2673
-0.193388,12.3105
-0.192031,12.2241
-0.194066,12.3537
-0.191352,12.1809
-0.385372,12.2627
-0.386729,12.3059
-0.384015,12.2196
-0.388085,12.3491
-0.389442,12.3923
-0.575904,12.212
-0.577939,12.2552
-0.573869,12.1689
-0.579974,12.2983
-0.571834,12.1257
-0.767651,12.2015
-0.770364,12.2446
-0.773076,12.2877
-0.775789,12.3308
-0.764939,12.1584
-0.969377,12.3171
-0.965988,12.274
-0.972767,12.3602
-0.976156,12.4032
-0.962598,12.231
-1.16273,12.3004
-1.15866,12.2574
-1.16679,12.3434
-1.1546,12.2144
-1.15053,12.1713
-1.35105,12.2376
-1.35579,12.2806
-1.36053,12.3235
-1.36527,12.3665
-1.34631,12.1947
-1.55393,12.3006
-1.55935,12.3435
-1.54852,12.2578
-1.56476,12.3864
-1.5431,12.2149
-1.72869,12.1464
-1.73478,12.1892
-1.74086,12.2319
-1.74695,12.2747
-1.7226,12.1036
-1.94629,12.2884
-1.95305,12.3311
-1.93954,12.2458
-1.95981,12.3738
-1.93278,12.2031
-2.15393,12.3414
-2.16136,12.384
-2.1465,12.2989
-2.16878,12.4266
-2.13907,12.2563
-2.33132,12.2212
-2.33942,12.2637
-2.32323,12.1788
-2.34751,12.3061
-2.35561,12.3485
-2.53176,12.2254
-2.523,12.1831
-2.54052,12.2677
-2.51424,12.1408
-2.54928,12.31
-2.7329,12.2263
-2.74232,12.2684
-2.75175,12.3106
-2.76117,12.3528
-2.77059,12.3949
-2.96494,12.3499
-2.97503,12.3919
-2.95486,12.3079
-2.98511,12.4339
-2.9952,12.4759
-3.15856,12.3018
-3.1693,12.3436
-3.14782,12.2599
-3.18005,12.3855
-3.13707,12.2181
-3.3856,12.3757
-3.397,12.4173
-3.40839,12.459
-3.3742,12.334
-3.41979,12.5007
-3.57957,12.321
-3.59162,12.3624
-3.60367,12.4039
-3.61572,12.4454
-3.56751,12.2795
-3.79806,12.3458
-3.78536,12.3045
-3.81076,12.3871
-3.77266,12.2632
-3.82347,12.4284
-4.01821,12.3668
-4.00486,12.3257
-4.03156,12.4079
-4.04491,12.4489
-3.99151,12.2846
-4.23995,12.3839
-4.25394,12.4247
-4.22596,12.343
-4.26794,12.4656
-4.21196,12.3021
-4.41931,12.2751
-4.43395,12.3158
-4.44858,12.3564
-4.40468,12.2345
-4.46321,12.397
-4.67266,12.3658
-4.68793,12.4062
-4.7032,12.4466
-4.65739,12.3254
-4.71847,12.4871
-4.88221,12.3311
-4.89812,12.3712
-4.91402,12.4114
-4.92992,12.4516
-4.86631,12.2909
-5.09183,12.2928
-5.0753,12.2529
-5.10836,12.3327
-5.05877,12.2129
-5.1249,12.3726
-5.24998,12.132
-5.23282,12.0923
-5.26713,12.1716
-5.21566,12.0527
-5.28429,12.2113
-5.58211,12.363
-5.56433,12.3236
-5.59989,12.4024
-5.61766,12.4417
-5.54656,12.2843
-5.77561,12.2738
-5.794,12.3129
-5.8124,12.352
-5.75722,12.2347
-5.83079,12.3911
-6.04371,12.3367
-6.0057,12.2592
-6.0247,12.298
-6.06271,12.3755
-5.98669,12.2204
-6.27596,12.3173
-6.29558,12.3558
-6.31519,12.3943
-6.25635,12.2788
-6.3348,12.4327
-6.44845,12.179
-6.46866,12.2172
-6.42823,12.1408
-6.63038,12.5226
-6.65059,12.5608
-6.74301,12.2655
-6.76382,12.3033
-6.78464,12.3412
-6.7222,12.2276
-6.80545,12.3791
-7.12747,12.4958
-7.10607,12.4583
-7.14888,12.5333
-7.17028,12.5708
-7.08466,12.4207
-7.30088,12.3451
-7.32287,12.3823
-7.34486,12.4195
-7.27889,12.3079
-7.2569,12.2707
-7.51646,12.2657
-7.49389,12.2289
-7.53903,12.3026
-7.47131,12.1921
-7.5616,12.3394
-7.80078,12.2921
-7.82393,12.3285
-7.84708,12.365
-7.87022,12.4015
-7.77763,12.2556
-8.08776,12.3124
-8.11148,12.3486
-8.1352,12.3847
-8.06405,12.2763
-8.04033,12.2402
-8.35301,12.2911
-8.30444,12.2196
-8.32873,12.2554
-8.37729,12.3268
-8.40157,12.3625
-8.6444,12.2997
-8.66924,12.3351
-8.61956,12.2644
-8.69408,12.3704
-8.71892,12.4058
-8.86192,12.1974
-8.88731,12.2323
-8.9127,12.2673
-8.9381,12.3022
-8.83653,12.1624
-9.15617,12.1949
-9.18211,12.2294
-9.20804,12.264
-9.23398,12.2985
-9.13023,12.1603
-9.50545,12.2544
-9.53193,12.2885
-9.55841,12.3226
-9.58488,12.3568
-9.47897,12.2202
-28.28,35.2992
-28.307,35.3329
-28.334,35.3666
-28.361,35.4003
-28.253,35.2655
-10.1611,12.2826
-10.1335,12.2493
-10.1886,12.3159
-10.2161,12.3492
-10.106,12.216
-10.3247,12.0886
-10.3527,12.1215
-10.6052,12.4171
-10.6333,12.45
-10.2966,12.0558
-10.8561,12.3138
-10.8847,12.3462
-10.9132,12.3786
-10.799,12.249
-10.8275,12.2814
-11.2226,12.3335
-11.1354,12.2376
-11.1645,12.2696
-11.1935,12.3015
-11.2517,12.3654
-11.4741,12.2187
-11.5037,12.2502
-11.5332,12.2817
-11.4445,12.1872
-11.5628,12.3132
-12.0554,12.4402
-12.0855,12.4713
-12.0254,12.4092
-12.1156,12.5023
-12.1456,12.5333
-12.2799,12.2799
-12.3104,12.3104
-12.2494,12.2494
-12.341,12.341
-12.2188,12.2188
-12.5023,12.1156
-12.5333,12.1456
-12.5643,12.1757
-12.5954,12.2058
-12.6264,12.2358
-12.9745,12.1838
-13.006,12.2134
-13.0375,12.243
-12.943,12.1543
-13.0689,12.2726
-13.6116,12.3856
-13.6435,12.4147
-13.6755,12.4437
-13.5477,12.3274
-13.5796,12.3565
-14.0313,12.3702
-13.9665,12.3131
-13.9989,12.3417
-14.0637,12.3988
-13.9341,12.2845
-14.2895,12.2044
-14.2239,12.1483
-14.2567,12.1764
-14.3224,12.2325
-14.191,12.1203
-14.8123,12.2538
-14.8456,12.2814
-14.8789,12.3089
-14.9122,12.3365
-14.7791,12.2263
-15.0367,12.0467
-15.0704,12.0737
-15.003,12.0197
-15.1041,12.1007
-15.1379,12.1277
-15.702,12.1797
-15.6678,12.1532
-15.7361,12.2062
-15.7702,12.2326
-15.6337,12.1267
-16.4095,12.3206
-16.4441,12.3466
-16.375,12.2947
-16.4786,12.3725
-16.3404,12.2687
-16.5661,12.036
-16.601,12.0614
-16.636,12.0867
-16.6709,12.1121
-16.7059,12.1375
-17.2126,12.0972
-17.2479,12.122
-17.2833,12.1469
-17.3186,12.1717
-17.1772,12.0723
-17.8292,12.1167
-17.8649,12.141
-18.2222,12.3838
-18.258,12.4081
-18.2937,12.4324
-18.3784,12.0724
-18.3423,12.0486
-18.4145,12.0961
-17.9812,11.8115
-18.0173,11.8352
-19.2588,12.222
-19.2953,12.2451
-19.2223,12.1988
-19.3317,12.2683
-19.3682,12.2914
-19.5957,12.0083
-19.6325,12.0308
-19.6694,12.0534
-19.7062,12.076
-19.7431,12.0986
-20.414,12.0728
-20.4512,12.0948
-20.3769,12.0508
-20.4884,12.1168
-20.5256,12.1388
-21.089,12.0289
-21.1265,12.0504
-21.164,12.0718
-21.0515,12.0075
-21.2016,12.0932
-21.3132,11.717
-21.2753,11.6962
-21.351,11.7378
-22.0703,12.1333
-21.2375,11.6754
-22.7163,12.0277
-22.7545,12.0479
-22.6781,12.0075
-22.7927,12.0681
-23.0217,12.1894
-23.2489,11.8459
-23.2873,11.8655
-23.3258,11.8851
-23.2104,11.8263
-23.3643,11.9047
-27.1952,13.3228
-27.2339,13.3418
-27.2727,13.3608
-27.1564,13.3038
-27.3115,13.3798
-27.2838,12.8388
-27.3229,12.8572
-27.362,12.8756
-25.0557,11.7903
-27.4011,12.894
-26.8915,12.142
-26.9309,12.1598
-26.9702,12.1775
-27.4033,12.3731
-27.4427,12.3909
-27.634,11.9583
-27.5547,11.924
-27.5943,11.9411
-27.6736,11.9754
-27.7133,11.9926
-24.7851,10.2663
-24.7452,10.2498
-24.825,10.2829
-24.7053,10.2333
-24.8649,10.2994
-24.863,9.84395
-24.9031,9.85985
-24.9433,9.87575
-24.8228,9.82804
-24.9835,9.89166
-25.0145,9.4522
-25.0549,9.46747
-24.9741,9.43693
-25.0953,9.48274
-33.8646,12.7964
-37.5569,13.5213
-37.5976,13.536
-37.6382,13.5506
-37.6789,13.5652
-37.4757,13.4921
-41.3613,14.1612
-41.4022,14.1751
-41.4431,14.1891
-41.3205,14.1472
-41.484,14.2031
-51.4392,16.7136
-51.4803,16.727
-51.3981,16.7003
-51.5214,16.7403
-51.3571,16.6869
-51.6954,15.9036
-51.7367,15.9163
-51.6541,15.8909
-51.778,15.929
-51.6128,15.8782
-51.9388,15.0896
-51.8559,15.0655
-51.8973,15.0776
-51.9803,15.1017
-52.0218,15.1137
-75.7957,20.7354
-75.8374,20.7468
-75.879,20.7582
-75.754,20.724
-75.9207,20.7696
-41.2152,10.5823
-41.257,10.593
-41.2988,10.6037
-41.3407,10.6145
-40.2109,10.3244
-40.3681,9.69153
-40.4101,9.70162
-40.4521,9.7117
-40.3261,9.68145
-40.4942,9.72179
-123.275,27.5552
-123.233,27.5457
-123.317,27.5646
-123.359,27.574
-123.19,27.5363
-123.65,25.6067
-123.692,25.6154
-123.735,25.6242
-123.608,25.5979
-123.777,25.633
-142.029,27.0935
-142.072,27.1016
-141.987,27.0854
-142.114,27.1097
-142.157,27.1178
-73.6231,12.8493
-73.6657,12.8567
-73.5806,12.8419
-73.7082,12.8641
-73.538,12.8344
-73.7732,11.6845
-73.8159,11.6913
-73.8586,11.698
-73.7305,11.6778
-73.6879,11.671
-98.8392,14.0669
-98.882,14.073
-98.7964,14.0608
-98.9248,14.0791
-98.7537,14.0547
-99.048,12.5127
-99.0908,12.5181
-99.0051,12.5073
-99.1337,12.5235
-98.9623,12.5018
-144.104,15.9092
-144.147,15.914
-144.061,15.9045
-144.19,15.9187
-144.018,15.8997
-147.604,13.9527
-147.647,13.9568
-147.69,13.9608
-147.733,13.9649
-147.561,13.9487
-56.5467,4.45032
-56.5898,4.45371
-56.6329,4.4571
-56.5037,4.44693
-56.6759,4.46049
-56.5234,3.55615
-56.5666,3.55886
-56.6097,3.56158
-56.6528,3.56429
-56.4803,3.55344
-56.6155,2.66991
-56.5292,2.66584
-56.5723,2.66788
-56.6586,2.67195
-56.7018,2.67398
-56.6073,1.77895
-56.6504,1.78031
-56.6936,1.78166
-56.7368,1.78302
-56.5641,1.77759
-58.2696,0.915367
-58.3128,0.916046
-58.356,0.916725
-56.8874,0.893654
-56.9306,0.894332
-64.3248,-5.62345e-06
-64.2384,-5.6159e-06
-64.2816,-5.61968e-06
-64.368,-5.62723e-06
-64.4112,-5.63101e-06
-64.2305,-1.00902
-64.2737,-1.0097
-64.3169,-1.01038
-64.1873,-1.00834
-64.3601,-1.01105
-64.1635,-2.01641
-64.2067,-2.01777
-64.2499,-2.01912
-64.1203,-2.01505
-64.2931,-2.02048
-95.1503,-4.48716
-95.1934,-4.48919
-64.0808,-3.02196
-64.1239,-3.024
-64.1671,-3.02603
-59.1103,-3.7189
-59.1534,-3.72161
-59.1966,-3.72432
-59.0672,-3.71619
-59.0241,-3.71347
-59.0016,-4.64352
-59.0446,-4.64691
-59.0877,-4.6503
-59.1308,-4.65368
-58.9585,-4.64013
-58.9213,-5.5697
-58.9643,-5.57377
-58.8783,-5.56563
-59.0074,-5.57783
-58.8353,-5.56157
-68.8314,-7.59905
-68.8743,-7.60379
-68.9173,-7.60853
-68.7885,-7.59431
-68.9602,-7.61327
-68.7036,-8.67927
-68.7464,-8.68468
-68.7893,-8.6901
-68.6607,-8.67385
-68.8321,-8.69551
-68.5587,-9.75735
-68.516,-9.75126
-68.6015,-9.76343
-68.4732,-9.74517
-68.6443,-9.76952
-72.3652,-11.4615
-72.4078,-11.4683
-72.3225,-11.4548
-72.4505,-11.475
-72.2798,-11.448
-72.0485,-12.5745
-71.9634,-12.5596
-72.006,-12.567
-72.0911,-12.5819
-72.1336,-12.5893
-67.344,-12.8466
-67.3865,-12.8547
-67.4289,-12.8627
-67.3016,-12.8385
-67.2592,-12.8304
-67.1339,-13.9028
-67.0916,-13.894
-67.1763,-13.9115
-67.0493,-13.8853
-67.2186,-13.9203
-71.9664,-16.0864
-72.0086,-16.0958
-72.0508,-16.1053
-72.0929,-16.1147
-72.1351,-16.1241
-66.7481,-16.0248
-66.7901,-16.0349
-66.8321,-16.045
-66.7061,-16.0147
-66.8742,-16.0551
-72.3043,-18.5646
-72.3462,-18.5754
-72.2625,-18.5539
-72.388,-18.5861
-72.4299,-18.5968
-66.9619,-18.3187
-67.0036,-18.3301
-67.0452,-18.3415
-67.0869,-18.3529
-66.9202,-18.3073
-66.6659,-19.3682
-66.7074,-19.3803
-66.7489,-19.3924
-66.6244,-19.3562
-66.7903,-19.4044
-63.9999,-19.689
-64.0412,-19.7017
-64.0825,-19.7144
-63.9586,-19.6763
-64.1238,-19.7271
-34.6352,-11.2537
-34.6763,-11.267
-34.5941,-11.2403
-34.7174,-11.2804
-63.6827,-20.6918
-31.961,-10.9427
-32.0019,-10.9567
-32.0428,-10.9707
-32.0836,-10.9847
-31.9202,-10.9287
-29.3464,-10.5654
-29.3871,-10.58
-29.4277,-10.5946
-29.4684,-10.6093
-18.0062,-6.48263
-28.207,-10.6585
-28.2474,-10.6738
-28.1666,-10.6433
-28.2878,-10.6891
-28.1262,-10.628
-25.6261,-10.1461
-25.6663,-10.162
-25.586,-10.1302
-25.7065,-10.1779
-25.5458,-10.1143
-25.4636,-10.5474
-25.4237,-10.5308
-25.5035,-10.5639
-25.3838,-10.5143
-25.5434,-10.5804
-21.6076,-9.35045
-21.6473,-9.36761
-21.6869,-9.38476
-15.4227,-6.67399
-15.4623,-6.69115
-21.3793,-9.65314
-21.34,-9.63536
-21.4187,-9.67092
-21.4581,-9.68869
-21.3006,-9.61759
-14.2673,-6.71369
-14.2282,-6.69529
-14.3064,-6.73208
-14.1891,-6.6769
-14.3455,-6.75048
-13.3842,-6.55685
-13.423,-6.57586
-13.4618,-6.59486
-13.5006,-6.61387
-13.5394,-6.63288
-22.9024,-11.6694
-22.9409,-11.689
-22.9794,-11.7086
-23.0179,-11.7282
-22.8639,-11.6498
-22.7163,-12.0277
-22.7545,-12.0479
-22.6781,-12.0074
-22.64,-11.9872
-22.7927,-12.0681
-22.4867,-12.3622
-22.5246,-12.383
-22.5624,-12.4038
-22.4489,-12.3414
-22.6003,-12.4246
-21.5018,-12.2644
-21.5393,-12.2858
-21.4642,-12.243
-21.5768,-12.3072
-21.4267,-12.2216
-21.3065,-12.6006
-21.3437,-12.6226
-21.2693,-12.5786
-21.3808,-12.6446
-21.2321,-12.5566
-21.5111,-13.182
-21.5479,-13.2046
-21.5848,-13.2272
-21.6216,-13.2497
-21.4743,-13.1594
-10.6507,-6.75913
-10.6872,-6.78228
-10.6142,-6.73598
-10.7236,-6.80543
-17.7998,-11.2961
-10.5432,-6.92559
-10.5793,-6.94931
-10.6154,-6.97303
-10.5071,-6.90187
-16.7897,-11.0288
-9.93291,-6.7504
-9.96864,-6.77468
-10.0044,-6.79896
-10.0401,-6.82324
-9.89718,-6.72612
-15.6574,-11.0042
-15.5867,-10.9545
-15.6221,-10.9794
-15.6928,-11.0291
-15.5514,-10.9297
-15.4127,-11.198
-15.4477,-11.2234
-15.4826,-11.2488
-15.3778,-11.1726
-15.5176,-11.2742
-14.8204,-11.1275
-14.8549,-11.1534
-14.8895,-11.1793
-14.924,-11.2053
-14.7858,-11.1015
-14.0635,-10.9088
-14.0294,-10.8823
-14.0976,-10.9352
-13.9952,-10.8558
-14.1318,-10.9617
-13.1824,-10.5611
-13.2161,-10.5881
-13.2498,-10.6151
-13.2835,-10.6421
-13.1487,-10.5341
-13.0149,-10.7669
-13.0482,-10.7944
-12.9816,-10.7393
-12.9483,-10.7118
-13.0815,-10.8219
-12.8113,-10.9419
-12.7456,-10.8858
-12.7785,-10.9138
-12.8442,-10.97
-12.877,-10.998
-12.087,-10.6561
-12.1194,-10.6847
-12.5083,-11.0275
-12.5407,-11.0561
-12.5731,-11.0846
-11.9181,-10.8447
-11.9501,-10.8737
-11.8862,-10.8156
-11.8542,-10.7865
-11.982,-10.9028
-11.5259,-10.8235
-11.5574,-10.8531
-11.5889,-10.8827
-11.4944,-10.7939
-11.6203,-10.9122
-11.2924,-10.9431
-11.3234,-10.9732
-11.2614,-10.913
-11.3544,-11.0032
-11.2303,-10.883
-11.1191,-11.1191
-11.1497,-11.1497
-6.90363,-6.90362
-6.93417,-6.93417
-6.96472,-6.96472
-10.5823,-10.9201
-10.5523,-10.8891
-10.6124,-10.9511
-10.5222,-10.8581
-10.6425,-10.9822
-10.1729,-10.8331
-10.1138,-10.7701
-10.1433,-10.8016
-10.2025,-10.8645
-10.2321,-10.896
-9.91428,-10.8957
-9.94336,-10.9276
-9.97243,-10.9596
-9.88521,-10.8637
-10.0015,-10.9915
-9.54194,-10.8232
-9.57051,-10.8556
-9.59908,-10.888
-9.51337,-10.7908
-9.62764,-10.9204
-9.25853,-10.8403
-9.28659,-10.8732
-9.31465,-10.906
-9.3427,-10.9389
-9.37076,-10.9717
-8.94944,-10.818
-8.97697,-10.8513
-9.00451,-10.8846
-9.03205,-10.9179
-8.9219,-10.7847
-8.7514,-10.9235
-8.72439,-10.8898
-8.77841,-10.9572
-8.69738,-10.8561
-8.80542,-10.991
-8.44635,-10.889
-8.47283,-10.9231
-8.49931,-10.9572
-8.41987,-10.8548
-8.52578,-10.9914
-8.01489,-10.6748
-8.04083,-10.7094
-8.06677,-10.7439
-7.98895,-10.6403
-8.09271,-10.7785
-7.87162,-10.8344
-7.89702,-10.8693
-7.84623,-10.7994
-7.92241,-10.9043
-7.82084,-10.7645
-6.33426,-9.01274
-6.3591,-9.04808
-6.38394,-9.08342
-6.40878,-9.11877
-6.30942,-8.97739
-6.21619,-9.14685
-6.19191,-9.11112
-6.24048,-9.18258
-6.16763,-9.07539
