x,y
105.383,14.9982
98.0694,13.9573
98.1121,13.9634
63.2554,9.00257
61.3568,9.71796
61.2714,9.70444
61.2288,9.69769
61.1861,9.69093
61.3141,9.7112
61.3995,9.72472
61.1434,9.68417
96.8993,15.3473
61.1008,9.67741
96.8567,15.3406
96.942,15.3541
61.4421,9.73148
96.814,15.3338
91.4805,14.4891
61.0581,9.67065
91.5232,14.4958
91.4378,14.4823
96.9847,15.3609
97.0273,15.3676
61.4848,9.73823
96.7713,15.3271
69.9757,11.0831
70.0184,11.0898
69.9331,11.0763
91.3951,14.4756
61.0154,9.6639
91.5658,14.5026
69.8904,11.0696
70.0611,11.0966
96.7287,15.3203
102.062,16.1651
86.7017,13.7322
100.014,15.8407
97.07,15.3744
69.8477,11.0628
95.7046,15.1581
61.5275,9.74499
91.3525,14.4688
95.6193,15.1446
91.6085,14.5094
60.9728,9.65714
95.662,15.1514
100.057,15.8474
102.02,16.1583
96.686,15.3136
70.1038,11.1033
95.7473,15.1649
86.7443,13.739
94.6806,14.9959
86.659,13.7254
69.7505,12.1734
69.793,12.1808
69.8356,12.1883
69.7079,12.166
69.6654,12.1586
69.8781,12.1957
69.6228,12.1511
69.9207,12.2031
69.5802,12.1437
88.0073,15.3597
87.9648,15.3523
87.9222,15.3449
69.9633,12.2105
88.0499,15.3672
88.0924,15.3746
69.5377,12.1363
87.8796,15.3375
84.9007,14.8175
84.8581,14.8101
70.0058,12.218
84.8156,14.8027
66.5587,11.6164
66.5162,11.6089
87.8371,15.33
66.6013,11.6238
66.4736,11.6015
84.9432,14.825
88.135,15.382
91.1991,15.9168
66.6438,11.6312
84.9858,14.8324
84.773,14.7953
91.1565,15.9094
66.431,11.5941
91.2416,15.9242
69.4951,12.1288
91.1139,15.9019
87.7945,15.3226
91.2842,15.9316
85.0283,14.8398
84.7304,14.7878
66.3885,11.5866
66.6864,11.6386
88.1775,15.3894
91.0714,15.8945
70.0484,12.2254
89.1563,15.5603
89.1989,15.5677
91.0288,15.8871
66.7289,11.6461
66.3256,12.6523
66.2832,12.6442
66.368,12.6604
81.5173,15.5503
69.5507,13.2675
69.5082,13.2594
81.4748,15.5422
66.2407,12.6361
81.5597,15.5583
69.4658,13.2513
69.5931,13.2756
66.4105,12.6685
81.4324,15.5341
66.1983,12.628
81.6021,15.5664
81.6446,15.5745
66.4529,12.6766
69.6355,13.2837
69.4233,13.2432
81.39,15.526
66.1559,12.6199
81.3475,15.5179
69.3809,13.2351
69.678,13.2918
66.4953,12.6847
81.687,15.5826
66.1134,12.6118
69.3385,13.227
58.0508,11.0738
58.0933,11.0819
81.3051,15.5098
69.7204,13.2999
84.615,16.1412
58.0084,11.0657
58.1357,11.09
81.7294,15.5907
66.5378,12.6928
84.6999,16.1574
84.5726,16.1331
58.1781,11.0981
82.7054,15.7769
57.966,11.0576
82.663,15.7688
84.6574,16.1493
82.6206,15.7607
57.9235,11.0495
81.2627,15.5017
66.071,12.6037
82.7479,15.785
84.5301,16.125
57.8274,11.9755
57.7851,11.9667
57.912,11.993
57.8697,11.9842
57.7428,11.958
57.9543,12.0018
57.7005,11.9492
57.9966,12.0105
57.6582,11.9404
41.7525,8.64653
41.7948,8.65529
41.8371,8.66405
57.6159,11.9317
41.8794,8.67281
41.7102,8.63777
58.0389,12.0193
41.6679,8.62901
41.9217,8.68157
79.444,16.4521
57.5736,11.9229
79.4863,16.4608
79.4017,16.4433
79.3594,16.4345
59.0542,12.2295
41.6256,8.62024
41.964,8.69033
59.0965,12.2383
59.0119,12.2208
58.0812,12.028
79.5286,16.4696
59.1388,12.2471
58.9696,12.212
79.3171,16.4258
57.5313,11.9142
41.5833,8.61148
79.2747,16.417
58.9273,12.2033
59.1811,12.2558
57.489,11.9054
42.0063,8.69909
79.5709,16.4783
58.885,12.1945
58.1235,12.0368
41.541,8.60272
57.4467,11.8966
59.2234,12.2646
79.2324,16.4083
42.0486,8.70785
81.1784,16.8112
81.2207,16.82
57.5479,12.8635
57.59,12.8729
57.6322,12.8823
57.5057,12.854
57.6743,12.8917
57.7165,12.9012
57.4635,12.8446
57.4214,12.8352
57.7587,12.9106
57.3792,12.8258
57.8008,12.92
79.0914,17.679
79.0493,17.6696
58.8126,13.1462
79.1336,17.6884
58.8548,13.1556
79.0071,17.6602
57.3371,12.8164
80.1032,17.9052
58.897,13.165
80.0189,17.8864
79.1757,17.6979
80.0611,17.8958
58.7705,13.1368
41.6537,9.3107
57.843,12.9294
41.5694,9.29185
58.9391,13.1745
78.9649,17.6508
41.6959,9.32013
41.6115,9.30128
80.1454,17.9146
79.9768,17.8769
80.1876,17.924
57.2949,12.8069
58.7283,13.1273
79.513,17.7733
79.5552,17.7827
79.9346,17.8675
78.9228,17.6413
41.5272,9.28243
79.5973,17.7921
41.738,9.32955
79.2179,17.7073
57.2527,12.7975
58.9813,13.1839
79.4709,17.7638
41.7802,9.33897
58.6862,13.1179
41.4851,9.27301
79.182,19.0099
79.098,18.9898
79.14,18.9998
79.224,19.02
79.056,18.9797
79.266,19.0301
79.014,18.9696
79.6441,19.1209
79.308,19.0402
79.6021,19.1108
78.972,18.9595
79.5601,19.1007
79.5181,19.0906
79.6861,19.1309
79.7281,19.141
79.4761,19.0805
79.3501,19.0503
79.7701,19.1511
79.3921,19.0603
79.4341,19.0704
78.93,18.9494
57.2967,13.7557
57.2547,13.7456
57.2127,13.7356
57.3387,13.7658
79.8121,19.1612
57.1707,13.7255
57.3807,13.7759
54.1882,13.0094
54.2302,13.0195
41.5023,9.96382
54.2722,13.0296
54.1462,12.9994
57.4227,13.786
78.888,18.9393
57.1287,13.7154
79.8541,19.1713
41.4603,9.95374
41.5443,9.97391
54.3143,13.0397
41.4183,9.94365
41.3763,9.93357
54.1042,12.9893
54.3563,13.0498
41.5863,9.98399
57.4647,13.7961
57.0867,13.7053
41.3343,9.92348
79.8961,19.1814
78.846,18.9292
79.3758,20.3802
79.4595,20.4017
79.4176,20.391
79.5013,20.4125
79.1247,20.3158
79.0829,20.305
79.3339,20.3695
79.2503,20.348
79.1666,20.3265
79.2921,20.3587
79.2084,20.3373
79.5432,20.4232
79.041,20.2943
78.9992,20.2835
79.585,20.434
79.6268,20.4447
78.9574,20.2728
79.6687,20.4554
78.9155,20.2621
79.7105,20.4662
78.8737,20.2513
78.5808,20.1761
78.6226,20.1869
78.5389,20.1654
78.6645,20.1976
78.8318,20.2406
78.7063,20.2083
79.7524,20.4769
78.4971,20.1546
78.7481,20.2191
78.4552,20.1439
78.79,20.2298
48.2447,12.3871
0.711327,0.182638
0.795013,0.204125
0.75317,0.193381
48.2866,12.3979
33.014,8.47655
48.3284,12.4086
47.8263,12.2797
47.7845,12.269
0.836856,0.214868
0.669485,0.171894
32.9721,8.4658
48.2029,12.3764
48.3703,12.4194
32.9303,8.45506
33.0558,8.48729
78.4134,20.1331
0.627642,0.161151
79.1709,21.6587
79.1292,21.6473
79.2125,21.6701
79.2542,21.6815
79.0875,21.6359
79.0459,21.6245
79.2959,21.6929
79.0042,21.6131
79.3375,21.7043
78.9625,21.6017
78.9209,21.5903
78.8792,21.5789
78.7959,21.5561
78.7125,21.5333
78.7542,21.5447
78.8375,21.5675
79.3792,21.7157
78.6708,21.5219
78.6292,21.5105
47.9192,13.1092
78.5875,21.4991
48.0026,13.132
47.9609,13.1206
78.5458,21.4877
47.8775,13.0978
79.4209,21.7271
48.0442,13.1434
48.0859,13.1548
47.8359,13.0864
44.0023,12.0377
44.044,12.0491
44.0857,12.0605
78.5042,21.4763
47.7942,13.075
44.1273,12.0719
48.1276,13.1662
64.1284,17.5435
79.4626,21.7385
0.791709,0.216587
64.1701,17.5549
0.666702,0.182389
0.708371,0.193788
64.2117,17.5663
64.0867,17.5321
43.9607,12.0263
0.75004,0.205188
64.0451,17.5207
78.4625,21.4649
0.833378,0.227986
47.7525,13.0636
63.762,18.5246
63.8034,18.5366
63.8449,18.5487
63.8864,18.5607
63.7205,18.5125
63.9279,18.5728
63.679,18.5005
63.9694,18.5848
62.1441,18.0545
63.6375,18.4884
62.1855,18.0666
62.1026,18.0425
62.227,18.0786
62.0611,18.0304
64.0109,18.5969
63.596,18.4764
42.7707,12.426
42.7292,12.414
42.8122,12.4381
42.6877,12.4019
62.2685,18.0907
42.8537,12.4501
62.0196,18.0184
42.6463,12.3899
42.8952,12.4622
64.0524,18.6089
43.8493,12.7394
42.9366,12.4743
43.8908,12.7515
42.6048,12.3778
43.8078,12.7274
43.9323,12.7635
42.9781,12.4863
62.31,18.1027
63.5545,18.4643
43.0196,12.4984
43.9738,12.7756
42.5633,12.3658
43.7663,12.7153
61.9781,18.0063
42.5218,12.3537
43.0611,12.5104
44.0153,12.7876
60.858,17.6809
42.2729,12.2814
42.4803,12.3417
42.2314,12.2694
60.8166,17.6688
43.1026,12.5225
42.3144,12.2935
60.6141,18.6473
60.5728,18.6346
60.5315,18.6219
60.6554,18.66
60.4902,18.6092
60.6967,18.6727
39.6799,12.2071
39.6386,12.1944
39.7212,12.2198
60.4489,18.5965
39.7625,12.2325
39.5974,12.1817
60.4076,18.5838
60.738,18.6854
39.8038,12.2453
39.5561,12.169
39.8451,12.258
39.5148,12.1563
60.7793,18.6981
39.8864,12.2707
39.4735,12.1436
60.3664,18.5711
39.4322,12.1309
39.9277,12.2834
60.3251,18.5584
60.8206,18.7108
39.969,12.2961
39.3909,12.1182
61.8941,19.0411
61.8115,19.0157
61.8528,19.0284
27.2103,8.37098
38.6064,11.8769
38.5651,11.8642
38.689,11.9023
38.6477,11.8896
61.7702,19.003
61.9354,19.0538
40.5057,12.4612
40.547,12.4739
40.5883,12.4866
38.5238,11.8515
40.0103,12.3088
38.7303,11.915
39.3496,12.1055
27.169,8.35827
27.2516,8.38368
27.2929,8.39638
60.2838,18.5457
27.1277,8.34557
38.4562,12.4952
38.374,12.4685
38.4151,12.4818
38.4972,12.5085
38.3329,12.4551
37.0592,12.0413
36.9771,12.0146
39.4422,12.8156
37.0182,12.0279
37.1414,12.068
38.2918,12.4418
37.1003,12.0546
39.4011,12.8022
38.5383,12.5219
39.36,12.7889
38.5794,12.5352
38.2507,12.4284
37.1825,12.0813
36.936,12.0012
39.4833,12.8289
60.2316,19.5704
37.2236,12.0947
36.8949,11.9879
39.319,12.7755
39.5244,12.8423
38.2096,12.4151
60.2726,19.5838
39.5655,12.8556
60.1905,19.5571
36.8538,11.9745
38.6205,12.5486
39.2779,12.7622
60.6835,19.7173
37.2647,12.108
37.5112,12.1881
60.1494,19.5437
36.8127,11.9612
60.7246,19.7306
39.2368,12.7488
39.6066,12.869
38.6616,12.5619
38.1686,12.4017
37.5523,12.2015
36.7717,11.9478
37.4701,12.1748
60.7657,19.744
60.1083,19.5304
36.7306,11.9345
37.5934,12.2148
37.429,12.1614
35.0672,12.0062
34.9855,11.9782
35.0264,11.9922
35.1081,12.0202
34.9446,11.9642
35.149,12.0342
35.1898,12.0482
34.9037,11.9502
35.2307,12.0622
34.8629,11.9362
35.2716,12.0762
35.3124,12.0902
35.3942,12.1181
34.822,11.9222
35.3533,12.1041
35.4351,12.1321
35.4759,12.1461
60.3254,20.654
35.5168,12.1601
34.3315,11.7543
60.2846,20.64
34.3724,11.7683
60.3663,20.668
36.9473,12.6499
36.8247,12.6079
36.9064,12.6359
60.2437,20.626
34.4133,11.7823
35.5577,12.1741
36.7838,12.5939
34.2907,11.7403
36.8655,12.6219
0.694805,0.237885
60.2028,20.612
36.416,12.468
34.4542,11.7963
36.7429,12.5799
36.7021,12.5659
36.4977,12.496
34.7811,11.9082
0.613063,0.209898
0.653934,0.223892
36.3342,12.44
36.4568,12.482
0.572192,0.195905
35.5985,12.1881
36.6203,12.5379
36.3751,12.454
36.9882,12.6639
36.5386,12.51
30.2407,10.8873
30.2813,10.9019
30.322,10.9166
34.1427,12.2921
30.2,10.8727
34.224,12.3214
34.102,12.2775
34.1833,12.3068
34.0614,12.2629
30.1594,10.858
30.3626,10.9312
30.1187,10.8434
34.2646,12.336
30.4032,10.9458
49.1411,17.6919
34.8743,12.5555
34.793,12.5263
34.8337,12.5409
34.0207,12.2482
49.1817,17.7065
49.1004,17.6772
34.915,12.5702
34.3053,12.3507
34.7524,12.5116
49.2224,17.7211
49.0598,17.6626
34.9556,12.5848
34.9963,12.5994
49.263,17.7358
33.9801,12.2336
30.0781,10.8288
34.7117,12.497
51.905,18.687
35.0369,12.6141
30.4439,10.9605
49.0191,17.648
51.9863,18.7162
51.8644,18.6723
49.3037,17.7504
34.3459,12.3653
34.6711,12.4824
35.0775,12.6287
51.9457,18.7016
48.9785,17.6333
35.1182,12.6433
33.9395,12.219
30.0374,10.8141
51.8237,18.6577
35.1995,12.6726
35.1588,12.658
30.0659,11.361
48.7763,18.431
30.1467,11.3915
30.1063,11.3762
48.8167,18.4463
30.0255,11.3457
30.1872,11.4068
48.7359,18.4158
48.8571,18.4616
29.9851,11.3304
48.6955,18.4005
29.9447,11.3152
30.2276,11.422
48.8975,18.4768
48.6551,18.3852
30.268,11.4373
29.9043,11.2999
48.9379,18.4921
30.3084,11.4526
48.6147,18.3699
29.8639,11.2846
48.9784,18.5074
30.3488,11.4679
48.5742,18.3547
29.8235,11.2693
30.3892,11.4831
31.7228,11.987
31.6824,11.9718
31.642,11.9565
31.5611,11.926
31.6015,11.9412
31.5207,11.9107
31.7632,12.0023
31.4803,11.8954
31.4399,11.8801
31.8036,12.0176
49.0188,18.5226
31.3995,11.8649
48.5338,18.3394
31.844,12.0329
30.4296,11.4984
31.3591,11.8496
29.783,11.2541
31.3187,11.8343
31.8844,12.0481
31.2783,11.8191
32.3694,12.2314
32.2077,12.1703
32.3289,12.2161
32.2885,12.2008
29.8838,11.8318
29.8436,11.8159
29.9239,11.8477
29.9641,11.8636
29.8034,11.8
30.0043,11.8795
29.7633,11.7841
30.0444,11.8954
29.7231,11.7682
30.0846,11.9113
29.6829,11.7523
30.1248,11.9272
29.6428,11.7364
48.4406,19.179
48.5209,19.2108
48.4808,19.1949
48.5611,19.2267
48.4004,19.1631
30.1649,11.9431
48.6013,19.2426
48.3603,19.1472
29.6026,11.7205
48.3201,19.1313
48.6414,19.2585
30.2051,11.959
29.5624,11.7046
48.2799,19.1154
48.6816,19.2744
31.3699,12.4202
31.2494,12.3725
31.2896,12.3884
31.3298,12.4043
31.4101,12.4361
31.1691,12.3407
31.4502,12.452
31.2092,12.3566
31.1289,12.3248
30.2453,11.9749
31.4904,12.4679
31.0888,12.3089
48.2398,19.0995
31.5306,12.4838
48.7218,19.2903
29.5223,11.6887
31.0486,12.293
31.5707,12.4997
31.0084,12.2771
48.1996,19.0836
30.2854,11.9908
31.6109,12.5156
29.7341,12.3163
29.6942,12.2998
29.6543,12.2832
29.774,12.3328
29.814,12.3493
29.6144,12.2667
29.8539,12.3659
29.5745,12.2502
29.8938,12.3824
29.5346,12.2336
29.9337,12.3989
29.4947,12.2171
29.9736,12.4155
29.4548,12.2006
30.0135,12.432
30.0534,12.4485
29.4148,12.184
27.6587,11.4566
27.6188,11.4401
27.6986,11.4732
27.5789,11.4236
27.539,11.407
27.7386,11.4897
27.4991,11.3905
30.0933,12.4651
27.7785,11.5062
27.4592,11.374
27.8184,11.5228
30.1333,12.4816
29.0956,12.0518
29.3749,12.1675
27.4193,11.3574
27.8583,11.5393
29.0556,12.0352
29.1355,12.0683
29.0157,12.0187
27.8982,11.5558
28.9758,12.0022
29.1754,12.0848
28.9359,11.9856
27.3794,11.3409
30.1732,12.4981
28.896,11.9691
27.9381,11.5723
28.8561,11.9526
29.2153,12.1014
28.8162,11.9361
28.7763,11.9195
28.6166,11.8534
28.5767,11.8369
27.4357,11.8725
27.3961,11.8553
27.515,11.9068
27.4754,11.8897
27.5547,11.924
27.3564,11.8382
27.5943,11.9411
27.3168,11.821
27.634,11.9583
27.2771,11.8039
27.6736,11.9754
29.537,12.7818
29.4577,12.7475
29.4974,12.7647
29.5767,12.799
29.4181,12.7303
27.2375,11.7867
27.7133,11.9926
29.6163,12.8161
29.3784,12.7132
27.7529,12.0098
27.1978,11.7696
29.656,12.8333
27.7925,12.0269
29.3388,12.696
29.6956,12.8504
27.1582,11.7524
27.8322,12.0441
29.2991,12.6789
27.8718,12.0612
29.7353,12.8676
27.1185,11.7352
27.9115,12.0784
27.0789,11.7181
29.7749,12.8847
29.2595,12.6617
27.9511,12.0955
28.9027,12.5073
28.9423,12.5245
28.982,12.5416
29.0216,12.5588
28.863,12.4901
27.0393,11.7009
29.8145,12.9019
27.9908,12.1127
28.8234,12.473
29.0613,12.5759
28.7837,12.4558
26.9996,11.6838
29.2198,12.6446
27.1671,12.2664
27.1277,12.2486
27.0884,12.2309
27.2065,12.2842
27.2459,12.302
27.049,12.2131
27.2852,12.3198
27.0096,12.1953
26.9702,12.1775
27.3246,12.3375
26.9309,12.1598
27.6396,12.4797
27.6002,12.462
27.5608,12.4442
27.364,12.3553
27.679,12.4975
26.8915,12.142
27.5215,12.4264
27.7183,12.5153
25.2772,11.4131
25.3166,11.4309
25.356,11.4487
25.2379,11.3953
25.3953,11.4664
26.8521,12.1242
25.1985,11.3775
27.7577,12.5331
25.4347,11.4842
25.1591,11.3598
25.4741,11.502
26.8128,12.1064
27.4821,12.4086
25.1197,11.342
27.7971,12.5509
29.3326,13.2442
29.2539,13.2086
29.2932,13.2264
29.2145,13.1908
27.4033,12.3731
25.5135,11.5198
26.7734,12.0886
25.0804,11.3242
29.372,13.262
29.1751,13.1731
29.4113,13.2797
25.5528,11.5375
26.734,12.0709
27.8364,12.5686
29.1357,13.1553
25.041,11.3064
25.0948,11.8087
25.1339,11.8271
25.173,11.8455
25.2121,11.8639
25.0557,11.7903
25.2512,11.8823
25.0167,11.7719
26.9711,12.6916
24.9776,11.7536
26.932,12.6732
27.0102,12.71
26.8929,12.6548
25.2903,11.9007
27.0493,12.7284
27.0884,12.7468
24.9385,11.7352
26.8538,12.6364
25.3294,11.9191
27.1274,12.7652
24.8994,11.7168
27.1665,12.7836
26.8147,12.6181
25.3685,11.9375
27.2056,12.802
24.8603,11.6984
27.2447,12.8204
26.7756,12.5997
27.2838,12.8388
27.3229,12.8572
27.362,12.8756
24.8212,11.68
25.4075,11.9559
27.4011,12.894
26.7366,12.5813
27.4401,12.9124
24.7821,11.6616
25.4466,11.9743
24.743,11.6432
27.4792,12.9307
26.6975,12.5629
24.704,11.6248
26.502,12.4709
27.5183,12.9491
26.4629,12.4525
26.5411,12.4893
26.4238,12.4341
26.5802,12.5077
24.6649,11.6064
25.4857,11.9927
26.6584,12.5445
24.9063,12.2014
24.8675,12.1824
24.9451,12.2205
24.8287,12.1634
24.9838,12.2395
24.7899,12.1444
25.0226,12.2585
24.7511,12.1254
25.0614,12.2775
24.7123,12.1064
24.6735,12.0874
25.1002,12.2965
24.6347,12.0684
25.139,12.3155
24.5959,12.0494
25.1778,12.3345
24.5571,12.0304
24.5183,12.0114
25.2166,12.3535
24.4795,11.9924
24.4407,11.9734
24.4019,11.9544
25.2554,12.3725
26.8072,13.1327
26.7684,13.1137
26.846,13.1517
26.7296,13.0947
24.3631,11.9354
26.8848,13.1707
26.9236,13.1897
24.014,11.7643
24.0528,11.7833
26.6908,13.0757
23.9752,11.7453
24.0916,11.8023
23.9364,11.7263
26.9624,13.2087
15.3239,7.50712
15.3627,7.52613
15.2851,7.48812
26.652,13.0567
15.2464,7.46911
24.3243,11.9164
15.4015,7.54513
27.0012,13.2277
26.6132,13.0377
24.1304,11.8213
15.4403,7.56414
23.8976,11.7073
27.04,13.2467
24.673,12.5715
24.7115,12.5912
24.6346,12.5519
24.75,12.6108
24.5961,12.5323
24.5576,12.5127
24.7885,12.6304
24.5191,12.4931
