x,y
24.827,12.65
24.4806,12.4735
24.8655,12.6696
24.4421,12.4539
34.0172,18.0112
34.0554,18.0314
34.0936,18.0516
34.1317,18.0718
33.979,17.991
34.1699,18.092
23.7853,12.5937
23.8235,12.6139
33.9408,17.9708
34.2081,18.1123
23.7471,12.5735
23.8617,12.6341
33.6922,18.5225
33.7301,18.5433
33.768,18.5641
33.6544,18.5017
33.8058,18.5849
33.8437,18.6057
33.6165,18.4808
33.8815,18.6265
22.3732,12.2997
22.941,12.6119
22.9789,12.6327
33.5787,18.46
20.5636,11.7293
20.6012,11.7507
20.5261,11.7079
20.6387,11.7721
20.4886,11.6865
20.6762,11.7935
22.1397,12.6283
20.4511,11.6651
20.7137,11.8149
22.0646,12.5854
22.1022,12.6068
22.1772,12.6497
20.2281,11.9629
20.2653,11.9849
20.3025,12.0069
20.1909,11.9409
20.3397,12.0289
20.1538,11.9189
20.3769,12.0508
20.1166,11.8969
20.414,12.0728
20.0794,11.8749
20.4512,12.0948
20.0422,11.8529
20.0377,12.2791
20.0746,12.3017
20.1114,12.3243
20.1482,12.3469
20.0009,12.2566
20.1851,12.3694
19.9641,12.234
20.2219,12.392
19.9272,12.2114
20.2587,12.4146
19.8904,12.1888
20.2956,12.4371
19.8059,12.5692
19.8424,12.5924
19.8789,12.6155
19.7694,12.5461
19.9153,12.6387
19.733,12.5229
19.9518,12.6618
19.6965,12.4998
19.9883,12.685
20.0248,12.7081
19.66,12.4766
20.0612,12.7312
19.6782,12.9262
19.606,12.8788
19.6421,12.9025
19.7144,12.9499
19.7505,12.9736
19.7866,12.9973
19.5699,12.855
19.8227,13.0211
19.5338,12.8313
17.7646,11.6692
17.8007,11.6929
17.8368,11.7166
17.5791,11.9467
17.6148,11.971
17.5434,11.9225
17.6506,11.9953
17.6863,12.0196
17.5076,11.8982
17.722,12.0439
17.4719,11.8739
17.7578,12.0682
17.4362,11.8496
17.4005,11.8253
17.7935,12.0924
17.3893,12.2214
17.4246,12.2462
17.46,12.2711
17.3539,12.1966
17.3186,12.1717
17.4953,12.2959
17.5307,12.3208
17.2833,12.1469
17.566,12.3456
17.2479,12.122
16.9652,11.9233
16.9298,11.8985
16.3564,11.8836
16.3913,11.909
16.4263,11.9344
16.3214,11.8582
16.4612,11.9598
16.2865,11.8328
16.4962,11.9852
16.7408,12.1629
16.7758,12.1883
16.7059,12.1375
16.8107,12.2137
16.2515,11.8074
16.0295,12.0353
16.0641,12.0612
16.0986,12.0872
16.1332,12.1131
16.1677,12.1391
15.9604,11.9834
15.995,12.0094
16.2023,12.165
15.9259,11.9575
15.8913,11.9316
16.2368,12.1909
15.8568,11.9056
15.6337,12.1267
15.6678,12.1532
15.5996,12.1003
15.702,12.1797
15.5654,12.0738
15.7361,12.2062
15.5313,12.0473
15.7702,12.2326
15.8044,12.2591
15.4972,12.0208
15.8385,12.2856
15.463,11.9943
14.8344,11.8846
14.8681,11.9116
14.9018,11.9386
14.9356,11.9656
14.8007,11.8576
14.9693,11.9927
14.767,11.8306
15.003,12.0197
15.0367,12.0467
15.0704,12.0737
15.1041,12.1007
15.1379,12.1277
14.4462,11.9509
14.4795,11.9785
14.5128,12.006
14.4129,11.9234
14.5461,12.0335
14.5793,12.0611
14.6126,12.0886
14.3796,11.8959
14.6459,12.1162
14.6792,12.1437
14.7125,12.1712
14.3463,11.8683
14.1582,12.0922
14.191,12.1203
14.0925,12.0361
14.1253,12.0641
14.2239,12.1483
14.0596,12.008
14.2567,12.1764
14.0268,11.98
14.2895,12.2044
13.9939,11.9519
14.3224,12.2325
13.9611,11.9239
13.6748,12.056
13.7072,12.0845
13.7396,12.1131
13.772,12.1417
13.8044,12.1703
13.6424,12.0274
13.8368,12.1988
13.8693,12.2274
13.61,11.9988
13.9017,12.256
13.5776,11.9703
13.9341,12.2845
13.2921,12.0948
13.324,12.1239
13.356,12.153
13.2601,12.0658
13.3879,12.1821
13.2282,12.0367
13.4199,12.2111
13.1962,12.0076
13.4518,12.2402
13.1643,11.9785
13.4838,12.2693
13.1323,11.9495
12.5651,11.7994
12.5966,11.829
12.5336,11.7698
12.6281,11.8585
12.5021,11.7403
12.6596,11.8881
12.4706,11.7107
12.6911,11.9177
12.4391,11.6811
12.7225,11.9473
12.4076,11.6515
12.754,11.9768
12.3782,11.9953
12.4092,12.0254
12.3472,11.9652
12.4402,12.0554
12.3162,11.9352
12.4713,12.0855
12.2851,11.9051
12.5023,12.1156
12.2541,11.8751
12.5333,12.1456
12.2231,11.845
12.1921,11.8149
12.0355,12.0355
12.0661,12.0661
12.0966,12.0966
12.1272,12.1272
12.005,12.005
12.1577,12.1577
11.9744,11.9744
12.1883,12.1883
11.9439,11.9439
12.2188,12.2188
12.2494,12.2494
11.9133,11.9133
11.6947,12.068
11.7247,12.099
11.6646,12.0369
11.7548,12.13
11.7849,12.161
11.6345,12.0059
11.8149,12.1921
11.6045,11.9749
11.845,12.2231
11.5744,11.9439
11.8751,12.2541
11.9051,12.2851
11.2671,11.9982
11.2967,12.0297
11.3262,12.0612
11.2375,11.9667
11.3558,12.0927
11.208,11.9353
11.3854,12.1242
11.415,12.1557
11.1784,11.9038
11.1488,11.8723
11.4445,12.1872
11.4741,12.2187
10.9028,11.982
10.9319,12.014
10.961,12.0459
10.8737,11.9501
10.99,12.0779
10.8447,11.9181
11.0191,12.1098
10.8156,11.8862
11.0482,12.1418
11.0772,12.1737
10.7865,11.8542
10.7574,11.8223
10.7133,12.1518
10.6847,12.1194
10.7418,12.1842
10.6561,12.087
10.7704,12.2166
10.6275,12.0546
10.799,12.249
10.8275,12.2814
10.599,12.0222
10.8561,12.3138
10.5704,11.9898
10.8847,12.3462
10.2124,11.9572
10.2405,11.9901
10.1844,11.9244
10.2686,12.0229
10.1563,11.8915
10.2966,12.0558
10.3247,12.0886
10.1283,11.8587
10.3527,12.1215
10.1002,11.8258
10.3808,12.1543
10.0722,11.793
10.0234,12.1162
9.99583,12.0829
10.0509,12.1495
9.96829,12.0496
10.0784,12.1827
9.94075,12.0163
10.106,12.216
10.1335,12.2493
9.91322,11.983
10.161,12.2826
9.88568,11.9497
10.1886,12.3159
9.61573,12.0024
9.64274,12.0361
9.66975,12.0698
9.69676,12.1035
9.58872,11.9687
9.72377,12.1373
9.56171,11.935
9.75078,12.171
9.77779,12.2047
9.5347,11.9013
9.80481,12.2384
9.50769,11.8675
9.47898,12.2202
9.4525,12.1861
9.50545,12.2544
9.42602,12.152
9.53193,12.2885
9.39954,12.1178
9.55841,12.3226
9.37307,12.0837
9.58489,12.3568
9.34659,12.0495
9.32011,12.0154
9.24068,11.913
9.02648,12.0221
9.05242,12.0567
9.07835,12.0912
9.00054,11.9876
9.10429,12.1258
9.13023,12.1603
8.9746,11.953
9.15617,12.1949
8.94866,11.9185
9.18211,12.2294
9.20805,12.264
8.92273,11.884
8.76035,12.0576
8.78574,12.0925
8.73496,12.0226
8.81114,12.1275
8.83653,12.1624
8.70957,11.9877
8.86192,12.1974
8.68417,11.9527
8.88731,12.2323
8.65878,11.9178
8.91271,12.2673
8.63339,11.8828
8.396,11.9463
8.37116,11.911
8.42084,11.9816
8.44568,12.017
8.34632,11.8756
8.47052,12.0523
8.32148,11.8403
8.49536,12.0877
8.29664,11.8049
8.5202,12.123
8.2718,11.7696
8.54504,12.1584
8.20732,12.0767
8.2316,12.1124
8.25588,12.1482
8.18304,12.041
8.28016,12.1839
8.15875,12.0052
8.30445,12.2196
8.32873,12.2553
8.13447,11.9695
8.11019,11.9338
8.35301,12.2911
8.37729,12.3268
7.89802,12.0236
7.87431,11.9875
7.92174,12.0597
7.94546,12.0958
7.85059,11.9514
7.96918,12.1319
7.82687,11.9153
7.80315,11.8792
7.99289,12.168
7.77943,11.8431
8.01661,12.2041
7.75572,11.8069
7.68504,12.1097
7.70819,12.1462
7.6619,12.0732
7.73134,12.1826
7.63875,12.0367
7.75449,12.2191
7.77763,12.2556
7.6156,12.0003
7.59245,11.9638
7.80078,12.2921
7.82393,12.3285
7.5693,11.9273
7.4036,12.0816
7.38102,12.0447
7.42617,12.1184
7.35845,12.0079
7.44874,12.1552
7.33588,11.9711
7.47131,12.1921
7.31331,11.9342
7.49388,12.2289
7.29074,11.8974
7.51646,12.2657
7.26816,11.8606
7.19092,12.1592
7.21291,12.1964
7.2349,12.2336
7.16893,12.122
7.14694,12.0848
7.25689,12.2707
7.27888,12.3079
7.12495,12.0476
7.30088,12.3451
7.10296,12.0105
7.32287,12.3823
7.08097,11.9733
6.82782,11.9704
6.84922,12.008
6.80641,11.9329
6.87062,12.0455
6.78501,11.8954
6.89203,12.083
6.7636,11.8579
6.91343,12.1205
6.7422,11.8203
6.93483,12.1581
6.7208,11.7828
7.06326,12.3832
6.65976,12.1141
6.68058,12.1519
6.63895,12.0762
6.70139,12.1898
6.61814,12.0384
6.7222,12.2276
6.59733,12.0005
6.74301,12.2655
6.57652,11.9626
6.76382,12.3033
6.5557,11.9248
6.78463,12.3412
6.42823,12.1408
6.44845,12.179
6.46866,12.2172
6.48888,12.2554
6.50909,12.2935
6.40802,12.1026
6.52931,12.3317
6.3878,12.0645
6.54952,12.3699
6.36759,12.0263
6.56974,12.4081
6.34737,11.9881
6.15829,12.0863
6.1779,12.1248
6.19752,12.1633
6.13868,12.0478
6.21713,12.2018
6.11907,12.0093
6.23674,12.2403
6.09945,11.9709
6.25635,12.2788
6.07984,11.9324
6.27597,12.3173
6.29558,12.3558
5.94868,12.1428
5.96769,12.1816
5.92968,12.104
5.98669,12.2204
5.91067,12.0652
6.0057,12.2592
5.89167,12.0264
6.0247,12.2979
5.87266,11.9876
6.04371,12.3367
5.85366,11.9488
6.06271,12.3755
5.70203,12.1174
5.72043,12.1565
5.68364,12.0784
5.73882,12.1956
5.66525,12.0393
5.75722,12.2347
5.77561,12.2738
5.64685,12.0002
5.794,12.3129
5.62846,11.9611
5.8124,12.352
5.61007,11.922
5.49322,12.1661
5.511,12.2055
5.52878,12.2449
5.47545,12.1268
5.54656,12.2843
5.45767,12.0874
5.56433,12.3236
5.43989,12.048
5.58211,12.363
5.42211,12.0086
5.59989,12.4024
5.40434,11.9693
5.26713,12.1716
5.28429,12.2113
5.30145,12.2509
5.24998,12.132
5.3186,12.2906
5.23282,12.0923
5.33576,12.3302
5.21566,12.0527
5.35292,12.3699
5.19851,12.013
5.37008,12.4095
5.18135,11.9734
4.99264,12.0533
5.00917,12.0932
5.0257,12.1331
5.04224,12.173
4.97611,12.0134
5.05877,12.2129
4.95958,11.9735
5.0753,12.2529
4.94305,11.9336
5.09183,12.2928
4.92651,11.8937
5.10836,12.3327
4.8027,12.1302
4.8186,12.1704
4.83451,12.2106
4.85041,12.2507
4.7868,12.0901
4.86631,12.2909
4.88222,12.3311
4.77089,12.0499
4.75499,12.0097
4.89812,12.3712
4.91402,12.4114
4.73909,11.9696
4.61157,12.2042
4.62684,12.2446
4.64211,12.285
4.5963,12.1638
4.65738,12.3254
4.67265,12.3658
4.58103,12.1234
4.68792,12.4062
4.56576,12.0829
4.70319,12.4466
4.55049,12.0425
4.71846,12.4871
4.40468,12.2345
4.41931,12.2751
4.43395,12.3158
4.44858,12.3564
4.39004,12.1938
4.46321,12.397
4.37541,12.1532
4.47785,12.4377
4.36078,12.1125
4.49248,12.4783
4.34614,12.0719
4.33151,12.0312
4.16998,12.1795
4.18398,12.2204
4.15599,12.1387
4.19797,12.2613
4.142,12.0978
4.21196,12.3021
4.22596,12.343
4.128,12.0569
4.23995,12.3839
4.11401,12.016
4.25394,12.4248
4.10002,11.9752
3.93811,12.1203
3.95146,12.1614
3.96481,12.2024
3.92476,12.0792
3.97816,12.2435
3.91141,12.0381
3.99151,12.2846
3.89806,11.997
4.00486,12.3257
3.88471,11.9559
4.01821,12.3668
3.87136,11.9148
3.74725,12.1806
3.75995,12.2219
3.73455,12.1393
3.77265,12.2632
3.78536,12.3045
3.72184,12.098
3.70914,12.0568
3.79806,12.3458
3.69644,12.0155
3.81076,12.3871
3.68374,11.9742
3.82346,12.4284
3.55546,12.238
3.56751,12.2795
3.54341,12.1965
3.57957,12.321
3.53136,12.155
3.59162,12.3624
3.5193,12.1135
3.60367,12.4039
3.50725,12.072
3.61572,12.4454
3.62778,12.4869
3.4952,12.0306
3.3286,12.1673
3.34,12.209
3.3514,12.2507
3.3172,12.1256
3.3628,12.2923
3.3058,12.084
3.3742,12.334
3.2944,12.0423
3.3856,12.3757
3.283,12.0006
3.397,12.4173
3.2716,11.959
3.13707,12.2181
3.12633,12.1763
3.14782,12.2599
3.11559,12.1344
3.15856,12.3018
3.10484,12.0926
3.1693,12.3436
3.0941,12.0507
3.18005,12.3855
3.08336,12.0089
3.19079,12.4273
3.07261,11.967
2.93469,12.2239
2.94477,12.2659
2.9246,12.1819
2.95486,12.3079
2.91452,12.1398
2.96494,12.3499
2.90443,12.0978
2.97503,12.3919
2.89435,12.0558
2.98511,12.4339
2.88426,12.0138
2.9952,12.4759
2.72347,12.1841
2.7329,12.2263
2.71405,12.142
2.74232,12.2684
2.70463,12.0998
2.75175,12.3106
2.6952,12.0576
2.76117,12.3528
2.68578,12.0155
2.77059,12.3949
2.67635,11.9733
2.78002,12.4371
2.523,12.1831
2.53176,12.2254
2.51424,12.1408
2.54052,12.2677
2.50548,12.0985
2.54928,12.31
2.49672,12.0562
2.55804,12.3523
2.48796,12.0139
2.5668,12.3946
2.4792,11.9716
2.57556,12.4369
2.32323,12.1788
2.33132,12.2212
2.33942,12.2637
2.31513,12.1364
2.34751,12.3061
2.30704,12.0939
2.35561,12.3485
2.29894,12.0515
2.3637,12.391
2.29085,12.0091
2.3718,12.4334
2.28275,11.9666
2.12422,12.1712
2.13165,12.2138
2.13907,12.2563
2.1465,12.2989
2.11679,12.1287
2.15393,12.3414
2.10936,12.0861
2.16136,12.384
2.10194,12.0436
2.16878,12.4266
2.09451,12.001
2.17621,12.4691
1.93278,12.2031
1.93954,12.2458
1.92602,12.1604
1.9463,12.2884
1.91926,12.1178
1.95305,12.3311
1.91251,12.0751
1.95981,12.3738
1.90575,12.0324
1.96657,12.4164
1.97333,12.4591
1.89899,11.9897
1.74086,12.2319
1.74695,12.2747
1.75304,12.3175
1.73478,12.1892
1.75912,12.3602
1.72869,12.1464
1.76521,12.403
1.7226,12.1036
1.7713,12.4458
1.71652,12.0609
1.77738,12.4886
1.71043,12.0181
1.54852,12.2578
1.5431,12.2149
1.55393,12.3006
1.53769,12.1721
1.55935,12.3435
1.56476,12.3864
1.53227,12.1292
1.57017,12.4292
1.52686,12.0863
1.52145,12.0435
1.57559,12.4721
1.581,12.5149
1.35105,12.2376
1.35579,12.2806
1.34631,12.1947
1.36053,12.3235
1.34157,12.1518
1.36527,12.3665
1.33683,12.1088
1.37001,12.4094
1.33209,12.0659
1.37475,12.4523
1.32735,12.023
1.37949,12.4953
1.15866,12.2574
1.1546,12.2144
1.16273,12.3004
1.15053,12.1713
1.16679,12.3434
1.14647,12.1283
1.17086,12.3864
1.1424,12.0853
1.17492,12.4294
1.13833,12.0423
1.17899,12.4724
1.18305,12.5154
0.959209,12.1879
0.962599,12.231
0.965988,12.274
0.969378,12.3171
0.95582,12.1448
0.972767,12.3602
0.952431,12.1018
0.976157,12.4032
0.949041,12.0587
0.979546,12.4463
0.945652,12.0156
0.982935,12.4894
0.767652,12.2015
0.770364,12.2446
0.773077,12.2877
0.764939,12.1584
0.775789,12.3308
0.762226,12.1152
0.778502,12.3739
0.759514,12.0721
0.781214,12.417
0.756801,12.029
0.783927,12.4602
0.786639,12.5033
0.571834,12.1257
0.573869,12.1689
0.575904,12.212
0.577939,12.2552
0.569799,12.0826
0.579974,12.2983
0.567764,12.0394
0.582009,12.3415
0.565729,11.9963
0.584044,12.3846
0.563694,11.9531
0.586079,12.4278
0.384015,12.2196
0.385372,12.2627
0.382658,12.1764
0.386729,12.3059
0.381301,12.1332
0.388086,12.3491
0.379944,12.09
0.389443,12.3923
0.378587,12.0469
0.3908,12.4355
0.37723,12.0037
0.392157,12.4786
0.192031,12.2241
0.192709,12.2673
0.193388,12.3105
0.191352,12.1809
0.194067,12.3537
0.190674,12.1377
0.194745,12.3969
0.189995,12.0945
0.195424,12.4401
0.189317,12.0513
0.196102,12.4833
0.188638,12.0081
-5.34398e-07,12.2256
-5.36286e-07,12.2688
-5.3251e-07,12.1824
-5.38175e-07,12.312
-5.40063e-07,12.3552
-5.30621e-07,12.1392
-5.41951e-07,12.3984
-5.28733e-07,12.096
-5.4384e-07,12.4416
-5.26845e-07,12.0528
-5.45728e-07,12.4848
-5.24956e-07,12.0096
-0.192709,12.2673
-0.193388,12.3105
-0.192031,12.2241
-0.194066,12.3537
-0.191352,12.1809
-0.194745,12.3969
-0.190673,12.1377
-0.195423,12.4401
-0.196102,12.4833
-0.189995,12.0945
-0.189316,12.0513
-0.19678,12.5265
-0.385372,12.2627
-0.386729,12.3059
-0.384015,12.2196
-0.388085,12.3491
-0.389442,12.3923
-0.382658,12.1764
-0.381301,12.1332
-0.390799,12.4355
-0.392156,12.4786
-0.379944,12.09
-0.393513,12.5218
-0.378587,12.0469
-0.575904,12.212
-0.577939,12.2552
-0.573869,12.1689
-0.579974,12.2983
-0.571834,12.1257
-0.582009,12.3415
-0.569799,12.0826
-0.584044,12.3846
-0.567764,12.0394
-0.586079,12.4278
-0.565729,11.9963
-0.588114,12.4709
-0.767651,12.2015
-0.770364,12.2446
-0.773076,12.2877
-0.775789,12.3308
-0.764939,12.1584
-0.778501,12.3739
-0.781214,12.417
-0.762226,12.1152
-0.759513,12.0721
-0.783926,12.4602
-0.756801,12.029
-0.786639,12.5033
-0.969377,12.3171
-0.965988,12.274
-0.972767,12.3602
-0.976156,12.4032
-0.962598,12.231
-0.979546,12.4463
-0.959209,12.1879
-0.982935,12.4894
-0.95582,12.1448
-0.986324,12.5324
-0.95243,12.1018
-0.989714,12.5755
-1.16273,12.3004
-1.15866,12.2574
-1.16679,12.3434
-1.1546,12.2144
-1.15053,12.1713
-1.17086,12.3864
-1.17492,12.4294
-1.14646,12.1283
-1.17899,12.4724
-1.1424,12.0853
-1.18305,12.5154
-1.13833,12.0423
-1.35105,12.2376
-1.35579,12.2806
-1.36053,12.3235
-1.36527,12.3665
-1.34631,12.1947
-1.37001,12.4094
-1.34157,12.1518
-1.37475,12.4523
-1.33683,12.1088
-1.37949,12.4953
-1.33209,12.0659
-1.38423,12.5382
-1.55393,12.3006
-1.55935,12.3435
-1.54852,12.2578
-1.56476,12.3864
-1.5431,12.2149
-1.57018,12.4292
-1.53769,12.1721
-1.57559,12.4721
-1.581,12.5149
-1.53228,12.1292
-1.58642,12.5578
-1.52686,12.0863
-1.72869,12.1464
-1.73478,12.1892
-1.74086,12.2319
-1.74695,12.2747
-1.7226,12.1036
-1.75304,12.3175
-1.71652,12.0609
-1.75912,12.3602
-1.71043,12.0181
-1.76521,12.403
-1.70434,11.9753
-1.7713,12.4458
-1.94629,12.2884
-1.95305,12.3311
-1.93954,12.2458
-1.95981,12.3738
-1.93278,12.2031
-1.96657,12.4164
-1.92602,12.1604
-1.97333,12.4591
-1.98008,12.5018
-1.91926,12.1178
-1.98684,12.5444
-1.91251,12.0751
-2.15393,12.3414
-2.16136,12.384
-2.1465,12.2989
-2.16878,12.4266
-2.13907,12.2563
-2.17621,12.4691
-2.13165,12.2138
-2.18364,12.5117
-2.12422,12.1712
-2.19106,12.5542
-2.11679,12.1287
-2.19849,12.5968
-2.33132,12.2212
-2.33942,12.2637
-2.32323,12.1788
-2.34751,12.3061
-2.35561,12.3485
-2.31513,12.1364
-2.3637,12.391
-2.30704,12.0939
-2.3718,12.4334
-2.29894,12.0515
-2.37989,12.4758
-2.29085,12.0091
-2.53176,12.2254
-2.523,12.1831
-2.54052,12.2677
-2.51424,12.1408
-2.54928,12.31
-2.55804,12.3523
-2.50548,12.0985
-2.5668,12.3946
-2.49672,12.0562
-2.57556,12.4369
-2.48796,12.0139
-2.58432,12.4792
-2.7329,12.2263
-2.74232,12.2684
-2.75175,12.3106
-2.76117,12.3528
-2.77059,12.3949
-2.72347,12.1841
-2.78002,12.4371
-2.71405,12.142
-2.78944,12.4792
-2.70463,12.0998
-2.79887,12.5214
-2.6952,12.0576
-2.96494,12.3499
-2.97503,12.3919
-2.95486,12.3079
-2.98511,12.4339
-2.9952,12.4759
-2.94477,12.2659
-2.93469,12.2239
-3.00528,12.5179
-3.01537,12.5599
-2.9246,12.1819
-3.02545,12.6019
-2.91452,12.1398
-3.15856,12.3018
-3.1693,12.3436
-3.14782,12.2599
-3.18005,12.3855
-3.13707,12.2181
-3.19079,12.4273
-3.12633,12.1763
-3.20153,12.4692
-3.11559,12.1344
-3.21228,12.511
-3.10484,12.0926
-3.22302,12.5528
-3.3856,12.3757
-3.397,12.4173
-3.40839,12.459
-3.3742,12.334
-3.41979,12.5007
-3.3628,12.2923
-3.43119,12.5423
-3.3514,12.2507
-3.44259,12.584
-3.34,12.209
-3.45399,12.6257
